ticket_id,customer_id,created_date,resolved_date,category,priority,satisfaction_score,resolution_time_hours
1570,574,2024-03-14,2024-03-15 13:38:56,Billing,High,3.0,37.64888888888889
1571,574,2024-03-29,2024-03-30 00:39:11,Billing,Low,0.0,24.653055555555557
1572,1754,2024-08-19,,Billing,Medium,0.0,
1573,1754,2024-03-15,2024-03-16 05:40:38,General,Medium,4.0,29.677222222222223
1574,1754,2024-10-15,2024-10-15 10:53:38,Billing,Low,0.0,10.893888888888888
1575,1754,2024-12-05,2024-12-05 11:02:35,Billing,Low,3.0,11.043055555555556
1576,264,2024-01-22,2024-01-22 12:30:29,Technical,Low,5.0,12.508055555555556
1577,264,2024-09-16,2024-09-16 20:44:49,Technical,Low,4.0,20.746944444444445
1578,264,2024-04-25,2024-04-27 10:44:54,Billing,Medium,0.0,58.748333333333335
1579,2359,2024-02-15,2024-02-15 02:46:24,General,Low,5.0,2.7733333333333334
1580,2359,2024-09-16,2024-09-17 10:35:25,Technical,High,4.0,34.59027777777778
1581,2359,2024-04-13,2024-04-13 16:31:03,General,Medium,4.0,16.5175
1582,2359,2024-01-13,2024-01-13 15:18:25,Billing,High,0.0,15.306944444444444
1583,625,2024-01-18,2024-01-18 12:59:52,Billing,Low,5.0,12.997777777777777
1584,625,2024-12-03,,Technical,Low,0.0,
1585,625,2024-11-13,2024-11-13 22:25:41,General,Low,5.0,22.428055555555556
1586,625,2024-08-17,2024-08-17 08:37:20,Technical,Low,4.0,8.622222222222222
1587,625,2024-01-07,2024-01-07 05:15:28,Billing,Low,3.0,5.257777777777778
1588,3001,2024-03-03,2024-03-03 08:47:13,Billing,Low,5.0,8.786944444444444
1589,3001,2024-03-05,,Billing,Low,0.0,
1590,1933,2024-11-15,,Technical,High,0.0,
1591,1933,2024-11-06,2024-11-06 17:02:46,Billing,Low,3.0,17.04611111111111
1592,1933,2024-05-05,2024-05-05 20:12:31,Technical,High,3.0,20.20861111111111
1593,1933,2024-06-25,2024-06-26 18:31:53,Technical,Low,0.0,42.53138888888889
1594,283,2024-09-02,,Technical,Medium,0.0,
1595,3324,2024-07-26,,General,Low,0.0,
1596,3324,2024-07-26,2024-07-27 03:11:18,Technical,Low,5.0,27.188333333333333
1597,3324,2024-09-26,,Billing,Low,0.0,
1598,1334,2024-08-30,2024-08-31 04:33:03,General,Low,4.0,28.550833333333333
1599,1334,2024-05-20,,Technical,Low,0.0,
1600,1334,2024-08-15,2024-08-15 07:15:46,Technical,Low,0.0,7.262777777777778
1601,1334,2024-10-23,,Technical,Low,0.0,
1602,4934,2024-07-01,,Billing,Low,0.0,
1603,4934,2024-03-04,2024-03-04 02:23:06,Billing,Medium,4.0,2.385
1604,4934,2024-12-19,,Technical,Medium,0.0,
1605,4934,2024-06-10,,Billing,Low,0.0,
1606,2384,2024-01-05,2024-01-06 00:26:27,General,Medium,4.0,24.440833333333334
1607,2384,2024-10-15,,Technical,Medium,0.0,
1608,2384,2024-11-26,2024-11-26 10:05:12,Billing,Low,0.0,10.086666666666666
1609,2384,2024-12-10,,General,High,0.0,
1610,2981,2024-08-22,,Technical,Low,0.0,
1611,2245,2024-05-02,2024-05-02 20:17:14,Technical,High,0.0,20.287222222222223
1612,2619,2024-08-23,2024-08-23 02:13:13,Technical,Low,0.0,2.2202777777777776
1613,2619,2024-06-14,,Billing,Low,0.0,
1614,2619,2024-10-01,2024-10-01 03:45:35,Technical,Low,0.0,3.7597222222222224
1615,2619,2024-06-19,2024-06-19 03:14:04,Technical,Medium,0.0,3.2344444444444442
1616,2793,2024-01-01,2024-01-01 10:37:22,Technical,Low,0.0,10.622777777777777
1617,4963,2024-07-28,2024-07-28 04:34:51,Billing,Medium,2.0,4.5808333333333335
1618,4963,2024-01-13,2024-01-13 22:16:18,General,Medium,5.0,22.27166666666667
1619,4963,2024-10-07,2024-10-07 16:59:43,Technical,Medium,3.0,16.995277777777776
1620,4963,2024-06-23,2024-06-24 14:32:27,Technical,Low,0.0,38.54083333333333
1621,4963,2024-05-17,2024-05-18 15:41:32,Technical,Low,0.0,39.69222222222222
1622,4936,2024-03-09,2024-03-09 08:48:27,Billing,Low,4.0,8.8075
1623,4936,2024-03-22,2024-03-22 06:23:58,Technical,Medium,0.0,6.399444444444445
1624,3783,2024-01-06,,Billing,Low,0.0,
1625,3783,2024-04-23,2024-04-23 10:25:10,Billing,High,3.0,10.419444444444444
1626,3783,2024-12-20,2024-12-20 08:05:14,General,High,0.0,8.087222222222222
1627,427,2024-03-30,2024-03-30 10:48:41,Technical,Low,3.0,10.811388888888889
1628,427,2024-02-15,2024-02-15 15:08:31,General,Medium,3.0,15.141944444444444
1629,427,2024-09-18,2024-09-19 13:51:29,General,High,2.0,37.85805555555555
1630,427,2024-02-04,2024-02-04 12:57:22,Billing,Low,0.0,12.956111111111111
1631,2700,2024-02-20,2024-02-21 18:07:46,Technical,Medium,4.0,42.129444444444445
1632,2700,2024-10-11,2024-10-11 15:49:26,Technical,Low,0.0,15.823888888888888
1633,2700,2024-05-13,,Technical,Medium,0.0,
1634,3398,2024-10-30,2024-10-30 21:22:34,General,High,0.0,21.37611111111111
1635,4735,2024-08-05,2024-08-05 07:14:42,General,Low,0.0,7.245
1636,4735,2024-01-17,2024-01-17 10:29:29,Technical,Low,4.0,10.491388888888888
1637,4735,2024-10-01,2024-10-01 15:59:29,Technical,High,2.0,15.991388888888888
1638,1433,2024-11-17,2024-11-17 06:22:15,Billing,Medium,5.0,6.370833333333334
1639,1433,2024-06-17,2024-06-18 03:00:18,Technical,Medium,5.0,27.005
1640,4057,2024-05-24,2024-05-24 11:44:45,Technical,Low,0.0,11.745833333333334
1641,4057,2024-12-15,2024-12-15 08:32:18,Billing,Medium,3.0,8.538333333333334
1642,4057,2024-03-08,2024-03-08 12:59:07,Billing,Low,0.0,12.985277777777778
1643,3916,2024-02-07,2024-02-07 05:37:58,General,High,2.0,5.632777777777778
1644,4,2024-03-20,2024-03-20 12:06:18,Technical,Low,4.0,12.105
1645,4456,2024-10-12,,General,Low,0.0,
1646,4456,2024-03-09,2024-03-09 17:42:12,General,Low,5.0,17.703333333333333
1647,4456,2024-09-21,2024-09-22 00:30:16,Technical,High,0.0,24.504444444444445
1648,4456,2024-01-01,2024-01-01 17:40:18,Billing,Low,0.0,17.671666666666667
1649,3455,2024-06-16,2024-06-16 05:36:56,Technical,Medium,4.0,5.615555555555556
1650,2911,2024-02-16,2024-02-17 02:32:21,Billing,High,3.0,26.539166666666667
1651,2911,2024-07-24,2024-07-24 08:51:05,Billing,Low,0.0,8.85138888888889
1652,2911,2024-03-05,2024-03-05 05:06:32,Technical,Low,4.0,5.108888888888889
1653,4166,2024-02-28,2024-02-28 09:54:39,Technical,Low,0.0,9.910833333333333
1654,4166,2024-04-08,2024-04-08 05:45:44,Billing,Medium,5.0,5.762222222222222
1655,131,2024-10-04,2024-10-04 02:03:26,Billing,Medium,0.0,2.0572222222222223
1656,1945,2024-02-22,2024-02-22 20:29:16,General,Low,0.0,20.48777777777778
1657,1945,2024-05-29,2024-05-29 10:48:14,General,High,5.0,10.803888888888888
1658,3444,2024-12-27,2024-12-27 16:05:08,General,High,4.0,16.085555555555555
1659,3444,2024-03-12,,Technical,High,0.0,
1660,3444,2024-01-28,2024-01-28 18:43:12,Billing,Low,5.0,18.72
1661,3444,2024-10-05,2024-10-05 17:36:41,Technical,Medium,3.0,17.61138888888889
1662,3444,2024-04-23,2024-04-23 20:51:52,Billing,Low,4.0,20.864444444444445
1663,403,2024-12-03,,General,Low,0.0,
1664,403,2024-11-24,2024-11-24 08:19:40,Technical,High,3.0,8.327777777777778
1665,403,2024-07-10,2024-07-11 12:46:54,Technical,Medium,2.0,36.781666666666666
1666,2295,2024-12-02,,Technical,High,0.0,
1667,2295,2024-03-07,2024-03-07 15:37:37,Technical,Low,0.0,15.626944444444444
1668,2295,2024-10-14,2024-10-14 04:44:05,Technical,Low,5.0,4.7347222222222225
1669,2295,2024-05-14,,Technical,Low,0.0,
1670,2698,2024-09-09,2024-09-09 15:51:25,General,Low,0.0,15.856944444444444
1671,2698,2024-01-04,2024-01-04 09:43:32,Technical,Low,5.0,9.725555555555555
1672,2698,2024-04-23,2024-04-23 04:05:11,Technical,High,0.0,4.086388888888889
1673,406,2024-05-27,2024-05-27 22:02:43,General,Medium,4.0,22.045277777777777
1674,406,2024-03-22,2024-03-23 20:35:23,Technical,High,5.0,44.58972222222222
1675,406,2024-07-31,2024-07-31 06:21:43,Technical,High,4.0,6.361944444444444
1676,406,2024-02-03,2024-02-03 10:04:33,Technical,Low,5.0,10.075833333333334
1677,104,2024-02-28,2024-02-28 15:02:40,Technical,High,0.0,15.044444444444444
1678,104,2024-09-15,2024-09-15 17:16:21,General,Low,0.0,17.2725
1679,104,2024-11-02,,Billing,Low,0.0,
1680,4045,2024-10-04,2024-10-04 13:27:04,Technical,Medium,0.0,13.45111111111111
1681,4045,2024-12-02,2024-12-02 20:37:27,General,Low,0.0,20.624166666666667
1682,2564,2024-03-19,2024-03-19 19:16:03,General,Low,5.0,19.2675
1683,2564,2024-08-19,2024-08-19 21:40:54,Billing,High,2.0,21.68166666666667
1684,4549,2024-07-26,2024-07-26 02:39:54,Technical,Low,0.0,2.665
1685,4549,2024-11-24,2024-11-24 09:42:21,Technical,Low,0.0,9.705833333333333
1686,4549,2024-10-23,2024-10-23 02:33:42,Technical,High,0.0,2.5616666666666665
1687,4549,2024-07-15,2024-07-15 09:40:37,Technical,Low,5.0,9.676944444444445
1688,4549,2024-12-17,2024-12-18 03:10:00,Technical,Low,5.0,27.166666666666668
1689,1465,2024-08-04,2024-08-05 09:48:26,General,Medium,0.0,33.80722222222222
1690,1465,2024-02-23,2024-02-25 03:46:34,Billing,Low,5.0,51.77611111111111
1691,1221,2024-05-22,2024-05-23 03:10:21,Technical,Low,0.0,27.1725
1692,1221,2024-09-25,2024-09-25 02:37:00,Billing,High,0.0,2.6166666666666667
1693,940,2024-02-03,,Billing,High,0.0,
1694,940,2024-07-12,2024-07-12 15:39:17,Billing,Low,4.0,15.654722222222222
1695,1755,2024-01-03,2024-01-03 15:45:06,General,Medium,4.0,15.751666666666667
1696,1755,2024-10-13,2024-10-13 07:02:55,General,Medium,4.0,7.048611111111111
1697,3441,2024-04-29,2024-04-30 06:21:11,Technical,Medium,1.0,30.353055555555557
1698,3441,2024-03-09,2024-03-10 03:52:00,Technical,Low,0.0,27.866666666666667
1699,3441,2024-06-28,,General,Medium,0.0,
1700,3441,2024-11-16,2024-11-16 01:18:28,General,High,5.0,1.3077777777777777
1701,1245,2024-07-29,2024-07-29 07:07:23,General,Low,4.0,7.123055555555555
1702,1245,2024-09-08,2024-09-08 01:40:35,Technical,Low,4.0,1.676388888888889
1703,1245,2024-09-19,2024-09-19 03:41:22,Billing,High,3.0,3.6894444444444443
1704,1245,2024-10-09,2024-10-09 03:06:59,Billing,Low,0.0,3.116388888888889
1705,3978,2024-02-13,,Billing,Medium,0.0,
1706,3978,2024-06-16,,Technical,High,0.0,
1707,3978,2024-10-08,,Technical,Medium,0.0,
1708,3978,2024-09-10,2024-09-10 15:46:11,Technical,Low,4.0,15.769722222222223
1709,3978,2024-12-13,,Billing,Medium,0.0,
1710,595,2024-05-04,2024-05-05 00:17:02,Billing,Medium,4.0,24.28388888888889
1711,595,2024-06-02,2024-06-04 11:22:47,Technical,Low,4.0,59.37972222222222
1712,595,2024-12-07,2024-12-08 04:07:49,Billing,High,4.0,28.130277777777778
1713,595,2024-08-12,2024-08-12 12:42:01,Technical,High,3.0,12.700277777777778
1714,595,2024-08-16,2024-08-17 07:08:50,Technical,High,3.0,31.147222222222222
1715,2580,2024-03-28,2024-03-28 03:00:42,Billing,Medium,5.0,3.0116666666666667
1716,2580,2024-09-19,2024-09-19 16:02:43,General,Low,5.0,16.045277777777777
1717,1085,2024-05-21,2024-05-21 17:30:12,Billing,Low,0.0,17.503333333333334
1718,1085,2024-09-06,2024-09-06 08:07:47,General,Low,5.0,8.129722222222222
1719,1085,2024-05-19,2024-05-19 11:24:48,Technical,Low,0.0,11.413333333333334
1720,4328,2024-09-05,2024-09-05 15:38:16,Technical,Low,0.0,15.637777777777778
1721,4328,2024-09-26,2024-09-26 21:15:10,Technical,Low,4.0,21.252777777777776
1722,4328,2024-06-05,2024-06-05 03:42:31,Billing,Low,0.0,3.7086111111111113
1723,4328,2024-01-31,2024-01-31 19:27:41,Technical,Medium,0.0,19.461388888888887
1724,4610,2024-09-19,2024-09-19 04:26:07,Technical,Low,4.0,4.435277777777777
1725,4610,2024-11-06,2024-11-06 13:23:46,Technical,Medium,0.0,13.39611111111111
1726,4610,2024-07-16,2024-07-16 08:11:53,Technical,Low,5.0,8.198055555555555
1727,3963,2024-08-18,2024-08-18 11:19:08,Technical,Medium,0.0,11.318888888888889
1728,1987,2024-03-11,2024-03-11 11:11:06,Technical,High,0.0,11.185
1729,156,2024-06-25,2024-06-25 12:13:19,General,Low,0.0,12.221944444444444
1730,156,2024-05-04,2024-05-04 06:03:32,General,Medium,5.0,6.058888888888889
1731,156,2024-01-29,2024-01-29 19:37:30,Billing,Low,0.0,19.625
1732,156,2024-03-26,2024-03-26 13:45:23,Billing,Medium,0.0,13.756388888888889
1733,2497,2024-06-30,,Technical,Medium,0.0,
1734,2497,2024-11-18,2024-11-18 10:58:28,Technical,Low,0.0,10.974444444444444
1735,2497,2024-12-13,2024-12-13 08:08:55,Billing,Low,5.0,8.14861111111111
1736,2497,2024-01-27,,Technical,Medium,0.0,
1737,2497,2024-06-20,2024-06-20 15:50:00,General,Low,5.0,15.833333333333334
1738,3238,2024-09-01,2024-09-01 17:32:53,Technical,Medium,4.0,17.548055555555557
1739,3238,2024-01-04,2024-01-04 19:15:07,Technical,Low,5.0,19.251944444444444
1740,3238,2024-12-21,2024-12-21 06:47:44,General,Medium,0.0,6.795555555555556
1741,3238,2024-11-29,,Technical,High,0.0,
1742,603,2024-11-07,2024-11-07 09:20:40,Billing,Low,3.0,9.344444444444445
1743,603,2024-02-04,,Technical,Low,0.0,
1744,603,2024-03-06,2024-03-06 11:37:26,Technical,Low,5.0,11.623888888888889
1745,603,2024-12-01,2024-12-01 11:48:57,Technical,Low,5.0,11.815833333333334
1746,1527,2024-02-21,2024-02-21 10:23:34,Technical,Low,0.0,10.392777777777777
1747,1527,2024-11-11,2024-11-11 08:58:01,Technical,Medium,4.0,8.966944444444444
1748,1527,2024-08-25,2024-08-25 21:05:18,Technical,Low,2.0,21.088333333333335
1749,1527,2024-11-14,2024-11-14 13:17:40,General,Low,0.0,13.294444444444444
1750,1527,2024-11-21,2024-11-21 17:17:39,General,Low,5.0,17.294166666666666
1751,4552,2024-07-07,,Technical,Low,0.0,
1752,4552,2024-05-16,,Billing,Low,0.0,
1753,392,2024-11-14,2024-11-14 07:28:56,Technical,Low,4.0,7.482222222222222
1754,392,2024-12-24,2024-12-24 13:30:44,Billing,Medium,5.0,13.512222222222222
1755,392,2024-07-29,,Technical,Low,0.0,
1756,392,2024-04-15,2024-04-15 23:32:10,Technical,Medium,0.0,23.53611111111111
1757,3171,2024-11-19,2024-11-19 06:12:00,Billing,Medium,2.0,6.2
1758,3171,2024-01-23,2024-01-24 19:39:25,Technical,Low,5.0,43.65694444444444
1759,3171,2024-01-15,2024-01-15 10:18:48,Technical,Low,0.0,10.313333333333333
1760,3171,2024-01-13,2024-01-13 14:32:49,Billing,Medium,0.0,14.546944444444444
1761,1661,2024-06-08,2024-06-09 09:49:04,Technical,Medium,4.0,33.81777777777778
1762,1661,2024-06-08,2024-06-08 11:13:54,General,Medium,0.0,11.231666666666667
1763,1815,2024-07-03,2024-07-03 20:37:49,General,High,0.0,20.630277777777778
1764,1815,2024-08-20,2024-08-20 02:03:53,Technical,High,1.0,2.064722222222222
1765,1815,2024-03-02,2024-03-02 18:00:11,Technical,High,3.0,18.003055555555555
1766,2418,2024-06-23,,General,Low,0.0,
1767,609,2024-01-20,,Technical,Medium,0.0,
1768,609,2024-01-24,,General,Medium,0.0,
1769,609,2024-08-16,,Billing,Low,0.0,
1770,1518,2024-02-25,2024-02-26 03:30:17,Billing,Low,0.0,27.504722222222224
1771,1518,2024-01-19,2024-01-19 15:19:39,Technical,Medium,0.0,15.3275
1772,1518,2024-10-23,2024-10-23 22:36:34,Technical,Low,5.0,22.609444444444446
1773,3499,2024-10-21,,Billing,Medium,0.0,
1774,3499,2024-02-20,2024-02-20 11:26:01,Technical,Low,0.0,11.43361111111111
1775,3499,2024-03-07,2024-03-07 12:12:42,Billing,Low,4.0,12.211666666666666
1776,3823,2024-05-28,,Technical,Medium,0.0,
1777,3823,2024-03-09,,Billing,Medium,0.0,
1778,3823,2024-09-13,2024-09-14 15:28:30,Technical,Low,5.0,39.475
1779,3823,2024-07-17,,Technical,Low,0.0,
1780,3823,2024-10-24,2024-10-24 12:39:14,Technical,Medium,0.0,12.653888888888888
1781,2222,2024-11-08,2024-11-08 16:18:18,Billing,Low,3.0,16.305
1782,2222,2024-03-26,,Technical,Low,0.0,
1783,2870,2024-01-14,2024-01-14 04:55:46,Billing,Medium,2.0,4.929444444444444
1784,2870,2024-08-14,,Technical,Low,0.0,
1785,2870,2024-04-05,2024-04-05 07:02:53,Technical,Medium,5.0,7.048055555555556
1786,2870,2024-01-13,2024-01-13 16:08:38,General,Low,5.0,16.14388888888889
1787,2870,2024-09-11,2024-09-11 05:46:49,Billing,Medium,0.0,5.780277777777778
1788,4436,2024-03-28,2024-03-28 05:39:51,Technical,Medium,0.0,5.664166666666667
1789,4436,2024-02-17,2024-02-17 20:23:33,Billing,Medium,0.0,20.3925
1790,4436,2024-10-24,2024-10-25 01:47:00,Technical,Low,0.0,25.783333333333335
1791,4436,2024-06-03,,Billing,High,0.0,
1792,2762,2024-06-09,2024-06-10 11:51:51,Billing,Low,5.0,35.86416666666667
1793,4050,2024-02-01,2024-02-01 06:17:56,Billing,Low,0.0,6.2988888888888885
1794,4050,2024-08-27,2024-08-28 01:40:45,Technical,Medium,0.0,25.679166666666667
1795,818,2024-10-01,,Billing,Low,0.0,
1796,818,2024-03-14,2024-03-14 17:58:33,General,Low,4.0,17.975833333333334
1797,818,2024-03-08,2024-03-10 04:44:26,General,Low,4.0,52.74055555555555
1798,818,2024-11-12,2024-11-12 12:31:40,General,Low,4.0,12.527777777777779
1799,2544,2024-11-02,2024-11-02 13:11:15,Technical,Medium,3.0,13.1875
1800,2544,2024-12-01,2024-12-01 03:20:45,Billing,Low,2.0,3.345833333333333
1801,723,2024-09-29,2024-09-29 16:34:06,Technical,Low,4.0,16.56833333333333
1802,723,2024-08-03,2024-08-04 04:59:27,General,Medium,4.0,28.990833333333335
1803,723,2024-05-08,2024-05-08 14:56:03,Billing,Low,5.0,14.934166666666666
1804,723,2024-11-23,2024-11-23 12:51:01,Billing,Medium,2.0,12.850277777777778
1805,723,2024-01-24,2024-01-25 07:42:29,General,Low,0.0,31.708055555555557
1806,2419,2024-09-04,2024-09-04 07:33:52,Technical,High,4.0,7.564444444444445
1807,2419,2024-09-08,2024-09-08 05:17:38,Billing,High,1.0,5.293888888888889
1808,2419,2024-12-15,2024-12-15 09:24:21,Technical,Medium,0.0,9.405833333333334
1809,2419,2024-05-30,2024-05-30 01:40:07,Billing,Low,3.0,1.668611111111111
1810,2419,2024-07-17,2024-07-17 00:30:29,Billing,Medium,0.0,0.5080555555555556
1811,1017,2024-01-07,,Billing,Medium,0.0,
1812,1017,2024-02-01,,Technical,Medium,0.0,
1813,4427,2024-03-14,2024-03-15 05:34:58,Technical,Low,0.0,29.58277777777778
1814,4427,2024-02-19,2024-02-19 07:35:00,Billing,Low,0.0,7.583333333333333
1815,4427,2024-02-19,,Technical,Low,0.0,
1816,4389,2024-12-02,,Billing,Medium,0.0,
1817,4389,2024-05-19,2024-05-19 02:32:19,Billing,Low,0.0,2.538611111111111
1818,4389,2024-11-24,2024-11-24 06:36:29,Technical,Low,0.0,6.608055555555556
1819,4389,2024-08-06,2024-08-06 05:42:56,Billing,Medium,0.0,5.7155555555555555
1820,4389,2024-12-10,2024-12-10 18:17:29,Billing,Medium,4.0,18.29138888888889
1821,4583,2024-11-06,2024-11-06 10:29:53,Billing,Low,0.0,10.498055555555556
1822,4583,2024-11-25,2024-11-25 16:07:59,General,Low,3.0,16.133055555555554
1823,1369,2024-04-16,2024-04-17 14:29:03,Billing,Low,2.0,38.48416666666667
1824,1369,2024-11-08,2024-11-08 15:51:28,Technical,Low,4.0,15.857777777777779
1825,1369,2024-11-09,2024-11-09 07:20:02,Technical,Low,5.0,7.333888888888889
1826,1369,2024-10-31,2024-10-31 14:04:00,General,High,0.0,14.066666666666666
1827,2335,2024-11-09,2024-11-09 09:41:34,Technical,Low,0.0,9.692777777777778
1828,2335,2024-12-19,2024-12-19 12:23:14,Billing,Low,4.0,12.387222222222222
1829,2335,2024-02-11,,Billing,Low,0.0,
1830,2335,2024-01-28,2024-01-28 02:53:05,Technical,Medium,1.0,2.8847222222222224
1831,114,2024-07-31,2024-07-31 08:55:38,Billing,Medium,4.0,8.927222222222222
1832,4397,2024-07-30,2024-07-30 16:36:54,Technical,Low,0.0,16.615
1833,4397,2024-09-06,2024-09-06 04:02:39,Technical,Low,0.0,4.0441666666666665
1834,4397,2024-10-08,2024-10-08 14:21:44,Technical,Low,4.0,14.362222222222222
1835,4397,2024-12-03,2024-12-03 06:11:54,Billing,Low,3.0,6.198333333333333
1836,2555,2024-11-07,2024-11-07 03:59:59,General,Low,5.0,3.999722222222222
1837,2555,2024-04-07,2024-04-07 15:57:24,Technical,Low,4.0,15.956666666666667
1838,2555,2024-12-28,2024-12-28 23:22:46,General,Medium,4.0,23.379444444444445
1839,96,2024-12-07,2024-12-07 10:12:03,Billing,Low,4.0,10.200833333333334
1840,96,2024-03-21,2024-03-22 00:18:56,Billing,Medium,5.0,24.315555555555555
1841,4439,2024-07-31,2024-07-31 20:37:21,Billing,Medium,1.0,20.6225
1842,4439,2024-09-07,2024-09-07 08:35:26,Technical,Low,0.0,8.590555555555556
1843,4439,2024-05-31,,Technical,High,0.0,
1844,4439,2024-03-30,2024-03-30 17:46:56,Billing,Low,5.0,17.782222222222224
1845,4439,2024-11-10,2024-11-11 03:21:43,Technical,Low,0.0,27.361944444444443
1846,2608,2024-11-05,2024-11-06 11:21:58,Billing,Medium,2.0,35.36611111111111
1847,2608,2024-01-31,2024-01-31 13:45:45,Technical,Low,0.0,13.7625
1848,2608,2024-06-14,2024-06-15 05:19:46,General,Medium,4.0,29.329444444444444
1849,1925,2024-02-02,,General,High,0.0,
1850,1925,2024-12-18,2024-12-19 06:08:44,Technical,Low,5.0,30.145555555555557
1851,1925,2024-02-04,,Billing,Medium,0.0,
1852,2676,2024-07-16,,General,Low,0.0,
1853,2676,2024-11-22,2024-11-22 12:15:48,Technical,Medium,3.0,12.263333333333334
1854,2676,2024-05-01,2024-05-01 13:14:46,General,Low,3.0,13.24611111111111
1855,2676,2024-12-16,,Technical,Low,0.0,
1856,2676,2024-12-24,,Billing,High,0.0,
1857,452,2024-10-22,2024-10-23 07:55:52,General,Low,0.0,31.93111111111111
1858,452,2024-09-26,2024-09-27 08:00:59,General,High,0.0,32.01638888888889
1859,452,2024-08-24,2024-08-24 10:12:09,General,High,5.0,10.2025
1860,452,2024-08-31,2024-08-31 12:37:12,General,Low,0.0,12.62
1861,452,2024-08-21,,Billing,Low,0.0,
1862,712,2024-07-05,2024-07-05 18:33:04,Technical,Medium,5.0,18.551111111111112
1863,712,2024-11-02,2024-11-02 04:13:54,Technical,High,5.0,4.2316666666666665
1864,712,2024-09-08,2024-09-09 10:44:18,Technical,Low,4.0,34.73833333333334
1865,2297,2024-11-30,2024-12-01 17:55:29,Billing,Low,5.0,41.92472222222222
1866,2297,2024-01-13,2024-01-14 11:56:15,Technical,Low,5.0,35.9375
1867,3072,2024-04-07,2024-04-07 05:15:58,Billing,Medium,3.0,5.266111111111111
1868,3072,2024-10-09,2024-10-09 16:36:21,Technical,Low,0.0,16.605833333333333
1869,3072,2024-10-27,2024-10-27 08:34:08,Technical,Low,4.0,8.568888888888889
1870,53,2024-05-30,2024-05-30 19:13:19,Technical,Low,3.0,19.221944444444443
1871,53,2024-01-16,2024-01-17 00:14:45,Technical,Medium,0.0,24.245833333333334
1872,53,2024-12-23,,Technical,Low,0.0,
1873,53,2024-06-12,,Technical,Medium,0.0,
1874,1749,2024-10-17,2024-10-17 11:53:45,Technical,Low,0.0,11.895833333333334
1875,1749,2024-05-04,,Technical,Low,0.0,
1876,1749,2024-10-04,2024-10-04 12:18:28,General,Low,0.0,12.307777777777778
1877,1749,2024-12-09,2024-12-09 04:48:25,Billing,High,0.0,4.8069444444444445
1878,1749,2024-03-16,2024-03-16 18:27:00,Technical,Low,0.0,18.45
1879,2712,2024-03-08,2024-03-08 17:31:47,Billing,Medium,0.0,17.529722222222222
