customer_id,log_date,sessions,duration_minutes,features_used,errors_encountered
1556,2024-10-08,8,28.06,6,0
1556,2024-12-19,1,25.53,3,0
1556,2024-12-25,2,12.88,12,0
1556,2024-12-03,4,57.08,8,2
1556,2024-12-05,6,21.51,12,0
1556,2024-10-14,1,6.63,14,0
1556,2024-10-16,9,86.04,5,0
1556,2024-12-30,6,14.23,5,0
1556,2024-10-10,3,13.46,11,1
1556,2024-11-17,9,25.81,5,3
1556,2024-12-01,5,8.98,12,1
1556,2024-12-04,2,39.69,3,0
1556,2024-11-22,1,29.28,11,0
1556,2024-10-12,9,28.4,4,0
1556,2024-12-23,8,33.95,2,0
1556,2024-10-09,6,31.32,6,1
1556,2024-12-13,9,16.21,8,0
1556,2024-10-22,1,35.95,5,0
1556,2024-10-18,4,51.09,7,0
1556,2024-11-12,2,36.69,11,0
1556,2024-11-24,1,29.92,14,1
1556,2024-12-07,6,32.15,4,0
1556,2024-12-14,9,23.38,10,0
1556,2024-11-15,2,35.05,7,0
1556,2024-10-25,9,70.64,12,0
1556,2024-10-04,4,36.49,6,0
1556,2024-10-03,6,17.08,2,0
1556,2024-12-11,7,46.38,11,1
1556,2024-12-22,2,6.52,6,0
1556,2024-11-28,4,13.4,1,1
1556,2024-12-20,7,38.25,13,0
1556,2024-11-16,6,36.27,9,0
1556,2024-11-21,1,53.15,14,0
1556,2024-10-21,3,47.24,4,0
1556,2024-10-13,5,17.51,11,0
1556,2024-10-11,5,32.98,5,0
1556,2024-12-06,9,7.04,11,0
1556,2024-10-23,8,21.58,7,0
1556,2024-12-21,8,56.32,3,0
1556,2024-11-05,5,9.76,2,0
1556,2024-11-19,1,25.22,13,0
1556,2024-10-17,8,18.74,11,0
1556,2024-11-10,6,16.21,4,0
1556,2024-12-17,5,33.06,1,0
1556,2024-12-09,2,31.38,12,0
1556,2024-11-07,7,28.19,13,0
1556,2024-12-27,6,11.52,7,0
1556,2024-10-24,8,2.54,6,0
1556,2024-12-28,5,13.86,12,0
1556,2024-12-02,7,25.96,3,1
1556,2024-10-20,2,12.43,14,1
1556,2024-11-03,4,15.38,14,0
1556,2024-11-13,8,14.96,6,0
1556,2024-10-30,7,8.85,13,0
1556,2024-10-28,3,2.01,2,0
1556,2024-11-02,2,69.65,2,1
1556,2024-10-26,8,54.26,7,1
1557,2024-11-08,9,28.03,13,0
1557,2024-11-06,3,27.99,11,1
1557,2024-10-20,9,27.1,6,0
1557,2024-10-21,6,5.44,8,0
1557,2024-12-25,1,16.63,3,0
1557,2024-12-11,8,19.4,2,0
1557,2024-12-09,3,46.19,12,0
1557,2024-12-28,6,33.16,4,1
1557,2024-11-11,6,39.63,13,2
1557,2024-10-10,9,30.33,13,0
1557,2024-11-22,9,6.52,6,0
1557,2024-10-17,2,39.54,3,2
1557,2024-12-12,8,24.45,5,0
1557,2024-10-08,8,28.97,8,0
1557,2024-11-16,8,40.95,6,2
1557,2024-11-30,1,15.12,2,0
1557,2024-11-10,5,40.35,2,0
1557,2024-12-19,7,8.63,6,1
1557,2024-11-15,3,-7.65,6,0
1557,2024-12-02,9,22.69,10,0
1557,2024-11-14,3,71.1,4,0
1557,2024-10-23,3,19.88,10,0
1557,2024-12-04,6,60.77,2,2
1557,2024-12-31,1,54.77,13,3
1557,2024-10-26,1,49.15,12,0
1557,2024-10-30,8,47.28,5,1
1557,2024-12-15,3,26.24,11,1
1557,2024-12-27,3,41.46,5,1
1557,2024-10-06,1,30.21,2,1
1557,2024-12-21,9,13.36,7,0
1557,2024-10-05,5,41.32,11,0
1557,2024-10-11,6,4.72,11,0
1557,2024-11-04,3,16.05,9,1
1557,2024-11-03,6,12.11,6,0
1557,2024-11-28,7,65.73,13,0
1557,2024-11-24,8,33.11,2,1
1557,2024-11-07,8,37.25,3,1
1557,2024-11-17,3,35.29,3,1
1557,2024-12-01,7,-25.69,2,0
1557,2024-10-09,8,30.39,14,2
1557,2024-10-22,2,44.82,6,0
1557,2024-12-29,9,27.79,2,0
1557,2024-10-12,9,58.39,12,0
1557,2024-10-14,2,6.09,3,0
1557,2024-11-09,9,46.09,10,0
1557,2024-10-18,6,50.78,6,1
1557,2024-10-16,1,31.53,2,1
1557,2024-10-04,7,41.09,1,0
1557,2024-12-10,9,29.31,4,1
1557,2024-10-25,1,28.32,4,0
1557,2024-12-06,1,37.69,12,2
1557,2024-12-26,1,20.85,3,2
1557,2024-11-26,6,21.88,3,1
1557,2024-11-21,6,0.36,4,1
1557,2024-11-13,4,51.52,9,1
1557,2024-11-02,5,27.46,8,1
1557,2024-10-19,5,49.97,4,0
1557,2024-12-20,4,11.55,9,0
1557,2024-12-03,4,27.05,13,1
1557,2024-10-31,8,10.64,5,0
1557,2024-12-14,8,30.8,12,0
1557,2024-12-18,8,27.62,7,1
1557,2024-12-30,9,13.64,3,0
1557,2024-11-20,5,44.33,4,0
1557,2024-11-18,4,58.36,14,0
1557,2024-10-15,7,23.89,3,1
1557,2024-12-24,2,26.75,1,0
1557,2024-11-19,4,15.95,11,1
1557,2024-12-22,2,30.91,8,0
1557,2024-11-27,7,6.27,14,0
1557,2024-12-07,9,36.07,2,1
1557,2024-12-13,4,20.32,9,1
1557,2024-12-23,8,31.36,2,3
1557,2024-12-05,3,13.31,3,0
1557,2024-11-29,9,27.16,7,0
1557,2024-11-12,1,5.66,11,0
1557,2024-10-29,2,-4.45,1,0
1557,2024-12-16,3,23.07,13,0
1557,2024-10-24,7,21.29,1,0
1558,2024-11-13,2,6.88,14,0
1558,2024-10-09,6,6.49,6,1
1558,2024-11-28,5,58.72,5,0
1558,2024-12-20,6,32.09,1,1
1558,2024-11-23,6,34.76,9,0
1558,2024-10-22,6,38.1,1,0
1558,2024-10-31,6,7.76,12,1
1558,2024-12-11,1,24.26,10,0
1558,2024-10-24,1,20.83,11,0
1558,2024-12-03,5,14.6,4,1
1558,2024-12-25,5,18.09,10,0
1558,2024-12-27,1,49.17,12,2
1558,2024-12-13,6,47.85,14,0
1558,2024-11-04,1,88.05,10,0
1558,2024-11-05,2,28.75,10,0
1559,2024-12-04,1,32.51,5,0
1559,2024-11-04,8,84.07,9,1
1559,2024-12-25,7,79.66,8,0
1559,2024-12-27,7,34.42,3,0
1559,2024-12-23,7,-11.17,5,1
1559,2024-10-19,3,43.49,11,0
1559,2024-12-05,5,3.52,8,0
1559,2024-11-19,6,30.3,6,1
1559,2024-11-26,9,13.07,5,0
1559,2024-10-24,3,23.85,10,0
1559,2024-11-15,8,32.47,10,0
1559,2024-10-10,4,20.93,9,0
1559,2024-11-21,5,14.08,11,1
1559,2024-11-12,7,4.41,2,0
1559,2024-10-05,9,4.17,13,0
1559,2024-11-18,7,64.99,8,0
1559,2024-10-08,7,30.04,8,0
1559,2024-12-13,8,22.44,7,1
1559,2024-12-26,8,12.1,10,0
1559,2024-11-10,9,3.92,8,1
1559,2024-10-21,1,18.0,13,0
1559,2024-12-09,6,10.55,4,1
1559,2024-10-14,1,16.61,10,0
1559,2024-12-20,1,38.85,7,2
1559,2024-10-15,5,22.21,12,0
1559,2024-12-15,6,13.95,14,0
1559,2024-11-22,5,9.04,4,0
1559,2024-11-01,5,39.5,8,0
1559,2024-10-16,9,21.25,11,0
1559,2024-11-16,8,9.34,5,0
1559,2024-12-06,1,50.78,13,0
1559,2024-10-17,1,10.07,12,1
1559,2024-10-18,8,21.94,6,1
1559,2024-10-07,1,11.2,12,0
1559,2024-12-07,6,25.79,1,0
1559,2024-10-31,8,30.24,2,0
1559,2024-10-13,4,20.98,12,0
1559,2024-10-26,8,16.11,9,0
1559,2024-12-08,2,14.53,3,1
1559,2024-11-11,7,41.86,12,1
1559,2024-11-02,2,7.95,5,1
1559,2024-10-06,1,21.28,6,1
1559,2024-11-08,5,9.48,11,2
1559,2024-10-28,5,13.15,7,0
1559,2024-12-10,8,48.4,3,0
1559,2024-11-29,2,16.55,5,0
1559,2024-12-14,7,16.33,14,0
1559,2024-11-06,9,4.58,12,2
1559,2024-10-12,2,50.97,7,0
1560,2024-11-17,1,17.63,13,1
1560,2024-12-07,1,17.24,12,1
1560,2024-11-15,9,35.85,7,1
1560,2024-10-12,5,11.64,13,2
1560,2024-12-05,4,96.4,9,0
1560,2024-12-14,3,27.66,8,0
1560,2024-10-25,4,34.52,14,0
1560,2024-12-30,7,23.74,12,1
1560,2024-10-13,1,33.09,6,0
1560,2024-12-04,4,26.19,12,0
1560,2024-12-08,5,18.05,14,0
1560,2024-11-04,6,48.86,11,1
1560,2024-12-27,3,67.92,9,0
1560,2024-10-19,8,61.07,10,1
1560,2024-11-16,8,12.47,10,1
1560,2024-12-21,5,35.61,14,1
1560,2024-10-10,8,44.6,14,0
1560,2024-10-29,9,33.14,3,1
1560,2024-11-09,1,31.32,1,1
1560,2024-10-04,9,48.78,1,0
1560,2024-11-06,9,53.92,8,1
1560,2024-11-02,6,20.87,13,1
1560,2024-10-21,5,24.99,6,0
1560,2024-10-03,7,67.89,1,1
1560,2024-12-16,1,13.68,8,0
1560,2024-10-11,8,21.33,10,1
1561,2024-11-20,7,10.28,1,0
1561,2024-10-29,2,23.91,11,0
1561,2024-11-04,4,37.58,1,0
1561,2024-11-29,2,12.82,13,0
1561,2024-10-15,4,29.76,4,2
1561,2024-10-11,6,33.35,8,2
1561,2024-11-01,6,27.38,9,1
1561,2024-11-18,3,25.43,1,0
1561,2024-12-20,3,19.91,13,0
1561,2024-12-25,2,3.6,1,0
1561,2024-11-24,2,27.93,7,1
1561,2024-10-09,9,22.39,1,0
1561,2024-11-08,8,11.88,6,3
1561,2024-12-06,4,3.78,11,1
1561,2024-11-14,4,35.41,8,1
1561,2024-10-27,4,5.64,6,0
1561,2024-12-03,5,52.5,2,0
1561,2024-10-14,8,16.22,7,1
1561,2024-10-03,9,22.08,5,1
1561,2024-12-12,4,27.39,11,0
1561,2024-10-16,6,40.78,3,0
1561,2024-12-18,3,38.17,6,1
1561,2024-12-09,3,27.94,12,0
1561,2024-10-10,5,4.69,8,0
1561,2024-10-05,6,42.73,4,2
1561,2024-11-22,3,31.73,1,0
1561,2024-12-13,4,34.87,11,0
1561,2024-12-30,3,-19.52,14,0
1561,2024-11-10,3,28.26,8,1
1561,2024-12-01,2,27.9,13,0
1561,2024-10-17,7,15.23,12,0
1561,2024-11-17,6,57.49,3,2
1561,2024-12-10,5,10.94,2,0
1561,2024-12-08,5,20.54,8,1
1561,2024-10-07,6,32.38,3,1
1561,2024-10-13,6,42.58,7,0
1561,2024-12-26,2,21.94,9,0
1561,2024-10-04,5,49.72,11,1
1561,2024-12-27,6,49.71,6,2
1561,2024-12-14,4,13.46,1,1
1561,2024-11-16,3,5.59,9,0
1561,2024-12-22,3,24.32,13,0
1561,2024-11-11,4,21.85,5,0
1561,2024-10-06,2,66.76,7,0
1561,2024-10-22,4,22.85,14,0
1561,2024-11-21,1,20.03,6,0
1561,2024-12-16,1,40.09,8,0
1561,2024-11-28,8,35.57,2,1
1561,2024-12-04,7,66.19,4,0
1561,2024-11-12,7,18.05,13,2
1561,2024-11-05,1,17.17,2,1
1561,2024-11-19,7,17.9,14,2
1561,2024-12-28,9,29.72,9,0
1561,2024-11-06,3,17.57,14,0
1561,2024-11-02,9,6.18,9,2
1561,2024-11-07,7,40.29,8,0
1561,2024-11-15,5,20.7,11,0
1561,2024-10-18,9,48.7,1,0
1561,2024-11-27,2,15.55,12,0
1562,2024-11-09,5,36.0,14,0
1562,2024-12-05,1,6.85,4,1
1562,2024-12-15,5,17.45,8,1
1562,2024-12-28,8,7.86,9,0
1562,2024-10-13,9,9.71,8,0
1562,2024-10-23,1,8.23,12,1
1562,2024-11-13,7,5.56,9,1
1562,2024-10-11,5,42.32,9,0
1562,2024-10-24,6,18.81,12,1
1563,2024-10-13,2,50.58,2,0
1563,2024-11-18,2,86.53,14,0
1563,2024-10-18,1,13.41,11,0
1563,2024-11-01,4,25.64,4,2
1563,2024-10-07,8,21.08,10,1
1563,2024-11-20,6,13.39,11,0
1563,2024-12-25,5,51.15,6,0
1563,2024-10-20,2,21.58,13,3
1563,2024-12-02,7,43.38,1,0
1563,2024-11-19,8,20.58,11,0
1563,2024-11-15,2,11.02,12,0
1563,2024-12-01,2,23.32,9,0
1563,2024-10-15,2,65.89,2,0
1563,2024-11-24,8,44.24,1,0
1563,2024-12-08,1,23.85,4,0
1563,2024-10-25,4,16.11,13,0
1563,2024-12-16,6,55.77,13,0
1563,2024-10-21,7,46.07,11,0
1563,2024-10-19,6,47.47,8,2
1563,2024-11-29,9,42.98,4,0
1563,2024-12-20,1,32.0,10,0
1563,2024-11-12,4,17.76,4,0
1563,2024-12-13,2,19.7,10,0
1563,2024-10-26,7,13.97,10,0
1563,2024-12-19,5,57.93,13,0
1563,2024-11-22,4,35.79,12,0
1563,2024-11-05,9,14.33,10,0
1563,2024-12-21,5,39.12,14,0
1563,2024-12-14,6,1.42,4,1
1563,2024-10-06,6,19.3,10,0
1563,2024-11-08,4,12.02,4,0
1563,2024-10-11,4,59.64,8,1
1563,2024-10-16,5,24.59,3,0
1563,2024-12-06,6,18.12,14,0
1563,2024-10-14,8,33.01,13,1
1564,2024-12-31,4,59.72,11,0
1564,2024-10-18,9,0.82,14,0
1564,2024-11-25,1,20.35,5,0
1564,2024-12-24,6,39.49,8,0
1564,2024-12-10,7,36.86,9,0
1564,2024-12-02,4,13.56,5,1
1564,2024-12-03,9,43.51,10,1
1564,2024-11-09,9,2.53,2,1
1564,2024-12-16,9,27.27,10,0
1564,2024-11-16,3,4.8,3,1
1564,2024-11-26,1,2.47,7,0
1564,2024-10-28,7,44.51,8,0
1564,2024-12-11,1,20.8,14,0
1564,2024-11-24,6,36.26,6,0
1564,2024-11-30,9,14.75,10,0
1564,2024-12-13,1,36.41,10,1
1564,2024-11-28,4,28.42,5,0
1564,2024-10-26,4,34.88,4,0
1564,2024-11-17,4,8.61,6,0
1564,2024-10-08,3,45.97,11,0
1564,2024-11-19,7,5.85,7,1
1564,2024-12-23,1,21.46,4,1
1564,2024-12-20,1,23.62,5,2
1564,2024-11-11,3,35.14,1,2
1564,2024-12-19,8,2.61,11,0
1564,2024-12-07,6,24.04,13,1
1564,2024-12-08,9,25.63,6,0
1564,2024-12-12,7,18.59,13,2
1564,2024-10-25,8,14.1,2,0
1564,2024-12-27,2,49.69,12,0
1564,2024-10-14,6,3.1,3,0
1565,2024-11-09,1,109.64,4,0
1565,2024-10-27,7,14.51,3,0
1565,2024-11-04,8,47.02,14,0
1565,2024-10-16,4,24.37,13,1
1565,2024-10-10,3,35.74,11,0
1565,2024-11-03,3,22.31,2,1
1565,2024-11-24,5,13.52,7,0
1565,2024-11-15,4,6.6,7,0
1565,2024-11-14,7,16.39,6,1
1565,2024-12-14,2,10.6,11,1
1565,2024-10-21,9,13.07,2,0
1565,2024-12-31,4,33.97,6,0
1565,2024-12-29,8,19.14,4,3
1565,2024-11-28,4,32.03,9,1
1565,2024-11-13,9,3.61,6,0
1565,2024-10-29,8,23.96,6,4
1565,2024-11-23,2,17.92,7,1
1565,2024-10-04,9,14.05,6,0
1565,2024-12-06,5,12.25,6,0
1565,2024-10-09,6,27.04,5,1
1565,2024-10-31,6,21.24,3,0
1565,2024-11-12,9,15.4,8,1
1565,2024-12-17,1,48.08,4,0
1565,2024-11-22,2,13.27,5,2
1565,2024-12-24,9,26.95,11,0
1565,2024-11-29,7,41.52,4,2
1566,2024-12-09,8,9.98,1,0
1566,2024-10-07,7,3.0,5,1
1566,2024-12-22,1,39.39,6,1
1566,2024-12-10,8,40.78,4,0
1566,2024-11-14,3,20.73,6,1
1566,2024-11-08,2,11.31,9,4
1566,2024-10-04,6,21.99,9,2
1566,2024-12-27,6,61.3,8,1
1566,2024-12-06,8,32.8,1,1
1566,2024-10-08,5,17.35,12,0
1566,2024-12-02,7,34.75,1,0
1566,2024-12-15,4,30.2,1,1
1566,2024-11-16,9,58.88,6,1
1566,2024-12-24,6,7.7,11,1
1566,2024-10-14,1,7.16,6,0
1566,2024-11-03,3,32.95,11,0
1566,2024-12-20,7,30.16,4,0
1566,2024-12-17,4,16.73,13,2
1566,2024-12-29,8,14.83,11,1
1566,2024-11-22,4,67.85,8,0
1566,2024-12-31,1,34.73,7,1
1566,2024-10-31,7,25.17,9,0
1566,2024-10-25,4,18.13,10,1
1566,2024-12-23,5,36.82,14,0
1566,2024-11-09,6,23.02,13,0
1566,2024-11-18,3,37.57,9,0
1566,2024-11-07,7,16.63,7,0
1566,2024-12-16,6,37.88,12,3
1566,2024-12-05,1,28.39,6,1
1566,2024-10-18,9,10.21,12,1
1566,2024-10-09,2,22.67,5,1
1566,2024-10-19,3,46.98,3,1
1566,2024-11-04,9,37.29,5,0
1566,2024-10-27,2,37.93,12,0
1566,2024-10-13,2,43.82,6,1
1566,2024-10-05,1,61.31,11,0
1566,2024-12-03,8,60.55,5,0
1566,2024-11-06,7,12.71,4,0
1566,2024-10-29,4,12.09,11,0
1566,2024-12-21,7,39.43,9,0
1566,2024-10-06,1,36.56,13,1
1566,2024-11-19,3,12.53,9,1
1566,2024-11-21,2,33.87,14,0
1566,2024-11-10,5,15.94,2,1
1566,2024-12-30,8,24.67,11,0
1566,2024-10-11,7,42.3,13,1
1566,2024-11-24,5,4.08,7,0
1566,2024-12-25,7,13.54,9,1
1566,2024-10-23,2,14.16,8,1
1566,2024-11-27,7,13.0,10,0
1566,2024-12-08,3,11.13,7,0
1566,2024-11-13,2,39.4,7,0
1566,2024-10-30,5,8.67,6,0
1566,2024-11-12,6,14.51,12,0
1566,2024-10-15,7,33.7,14,1
1566,2024-11-17,3,38.08,4,0
1566,2024-12-04,7,16.08,8,1
1566,2024-10-28,8,30.99,3,0
1566,2024-10-12,4,15.75,9,1
1566,2024-12-18,7,59.84,6,0
1566,2024-11-11,3,5.48,13,2
1566,2024-10-26,4,8.77,4,1
1566,2024-12-07,3,67.58,11,0
1566,2024-10-20,7,19.6,10,1
1566,2024-12-12,3,110.34,8,0
1566,2024-10-21,2,22.44,12,0
1566,2024-10-10,4,28.96,13,1
1566,2024-11-30,2,54.14,10,0
1566,2024-12-11,1,26.46,14,0
1566,2024-12-13,8,21.61,14,0
1566,2024-11-20,3,2.56,1,1
1566,2024-11-25,3,31.14,7,0
1566,2024-10-17,1,11.03,11,0
1566,2024-11-05,7,35.16,7,1
1566,2024-10-22,9,26.58,9,0
1566,2024-10-16,4,27.33,13,0
1566,2024-12-01,6,31.0,6,0
1566,2024-11-23,4,11.06,4,1
1566,2024-11-26,9,48.99,14,1
1566,2024-11-01,1,12.63,3,0
1566,2024-11-15,3,64.77,2,1
1566,2024-12-28,2,34.08,6,0
1566,2024-10-24,6,25.52,8,1
1566,2024-10-03,8,30.13,10,0
1566,2024-11-28,4,14.84,3,0
1566,2024-12-19,5,82.66,5,0
1566,2024-11-29,1,23.55,1,1
1566,2024-11-02,2,7.73,8,1
1566,2024-12-26,7,19.47,10,0
1567,2024-11-18,5,36.96,11,0
1567,2024-11-07,5,29.93,10,0
1567,2024-10-30,6,27.35,6,1
1567,2024-10-31,8,51.16,9,0
1567,2024-12-28,2,44.64,6,0
1567,2024-12-27,7,-17.15,12,0
1567,2024-12-04,6,26.61,11,2
1567,2024-11-09,7,73.0,4,1
1567,2024-10-04,3,13.36,11,0
1567,2024-10-27,7,54.74,14,0
1567,2024-11-26,3,17.07,14,2
1567,2024-12-26,5,6.36,9,0
1567,2024-11-04,1,18.16,14,0
1567,2024-11-08,6,26.89,7,0
1567,2024-11-20,7,38.06,10,2
1567,2024-10-14,8,13.97,4,0
1567,2024-10-23,9,48.36,9,0
1567,2024-12-29,7,21.38,12,0
1567,2024-12-07,3,22.68,4,0
1567,2024-10-07,7,28.48,1,0
1567,2024-12-22,3,22.18,3,1
1567,2024-10-09,1,62.62,10,0
1567,2024-12-15,3,11.21,3,1
1567,2024-12-31,3,5.78,3,0
1567,2024-11-23,5,26.89,7,0
1567,2024-10-26,2,17.52,2,2
1567,2024-10-21,3,6.4,12,0
1567,2024-12-03,4,17.99,6,1
1567,2024-12-30,9,20.43,12,0
1567,2024-10-05,4,24.01,12,1
1567,2024-12-11,9,71.83,7,0
1567,2024-11-02,6,6.5,5,0
1567,2024-10-28,3,36.88,9,0
1567,2024-10-29,6,23.02,7,0
1567,2024-10-17,5,76.51,4,0
1567,2024-11-13,4,19.46,1,0
1567,2024-12-05,9,27.75,7,0
1567,2024-11-05,2,68.14,2,0
1567,2024-12-06,7,38.79,13,0
1567,2024-12-24,4,27.48,1,1
1567,2024-10-25,3,29.31,13,0
1567,2024-10-03,5,5.07,11,0
1567,2024-12-25,7,26.37,7,0
1567,2024-11-11,1,12.85,9,0
1567,2024-11-06,2,34.61,6,0
1567,2024-11-28,1,93.86,1,0
1567,2024-10-13,9,66.35,9,3
1568,2024-11-26,8,18.98,5,0
1568,2024-10-22,4,4.86,2,1
1568,2024-10-23,4,9.57,13,0
1568,2024-11-13,3,37.87,11,1
1568,2024-10-15,8,2.13,6,0
1568,2024-11-15,4,20.64,12,0
1568,2024-12-27,9,40.5,13,0
1568,2024-11-02,2,28.09,7,1
1568,2024-11-14,9,38.3,7,1
1568,2024-11-17,8,6.91,6,1
1569,2024-10-30,5,9.86,2,1
1569,2024-11-21,8,40.5,13,2
1569,2024-11-26,9,47.05,1,0
1569,2024-10-17,5,86.82,10,1
1569,2024-11-14,5,18.36,5,2
1569,2024-12-16,1,42.68,13,0
1569,2024-10-28,7,9.47,2,1
1569,2024-11-17,1,19.78,2,2
1569,2024-12-15,5,25.38,14,0
1569,2024-12-31,7,22.7,4,0
1569,2024-12-18,6,51.68,12,0
1569,2024-12-27,6,26.75,10,1
1569,2024-11-06,3,40.94,9,1
1569,2024-10-24,8,19.36,4,1
1569,2024-10-21,7,83.29,4,1
1569,2024-11-20,1,61.52,10,0
1569,2024-11-28,1,11.55,9,0
1569,2024-12-22,5,21.06,5,2
1569,2024-10-04,3,2.5,14,1
1569,2024-11-10,1,30.65,8,0
1569,2024-12-24,7,11.16,1,0
1569,2024-10-10,4,19.8,6,0
1569,2024-11-25,9,43.96,1,0
1569,2024-12-28,3,36.11,11,0
1569,2024-11-11,5,13.66,4,0
1569,2024-11-12,9,16.3,14,1
1569,2024-10-27,5,2.76,7,2
1569,2024-10-16,5,20.92,4,0
1569,2024-12-03,1,27.14,10,0
1569,2024-12-12,6,16.97,3,0
1569,2024-11-16,6,17.59,10,1
1569,2024-11-19,5,29.82,7,0
1569,2024-11-01,7,32.59,3,0
1569,2024-10-14,9,29.41,6,0
1569,2024-10-09,5,57.83,7,1
1569,2024-10-19,1,55.84,14,1
1569,2024-10-06,6,4.18,4,3
1569,2024-11-18,7,24.08,10,0
1569,2024-11-24,9,10.51,10,1
1569,2024-10-29,3,44.69,11,2
1569,2024-11-08,9,17.82,4,1
1569,2024-11-23,9,32.86,14,0
1569,2024-12-29,5,-7.24,7,0
1569,2024-10-20,3,18.62,6,0
1569,2024-12-02,1,42.88,8,0
1569,2024-12-19,3,3.28,11,0
1569,2024-10-05,7,43.24,14,0
1569,2024-11-22,3,18.1,7,0
1569,2024-10-18,8,86.8,2,1
1569,2024-12-08,5,13.39,8,0
1569,2024-12-04,7,59.22,3,0
1569,2024-10-07,3,65.19,1,0
1569,2024-12-21,2,26.54,1,0
1569,2024-10-15,3,14.48,3,0
1569,2024-11-27,1,13.05,14,0
1569,2024-11-03,6,14.48,13,1
1569,2024-12-10,8,25.7,7,0
1569,2024-10-13,1,42.17,14,0
1569,2024-11-07,8,34.85,4,0
1569,2024-11-02,9,19.33,14,0
1569,2024-10-11,8,28.78,11,2
1570,2024-12-27,1,10.35,11,0
1570,2024-12-09,9,13.81,11,0
1570,2024-11-25,7,50.7,2,0
1570,2024-10-24,6,64.27,10,1
1570,2024-11-28,1,25.44,10,1
1570,2024-11-19,9,16.87,2,0
1570,2024-10-28,6,36.86,12,0
1570,2024-12-06,6,25.23,5,1
1570,2024-11-10,9,16.88,8,1
1570,2024-12-16,9,34.06,11,0
1570,2024-12-15,1,20.6,2,1
1570,2024-10-16,2,44.4,12,1
1570,2024-12-30,8,6.1,3,0
1570,2024-11-26,4,53.43,9,2
1570,2024-10-04,1,18.63,12,2
1570,2024-10-29,5,17.49,11,2
1570,2024-10-09,9,6.24,11,0
1570,2024-12-24,6,12.0,1,0
1570,2024-12-28,5,23.17,2,1
1570,2024-12-05,1,99.06,13,0
1570,2024-12-14,2,11.07,1,0
1570,2024-11-27,3,-4.03,10,1
1570,2024-10-27,7,1.68,14,0
1570,2024-10-06,3,32.46,11,0
1570,2024-12-31,9,39.78,10,2
1570,2024-11-01,6,26.27,2,0
1570,2024-10-14,2,33.83,2,0
1570,2024-11-03,7,20.92,13,1
1570,2024-12-23,7,126.78,10,0
1570,2024-11-29,2,12.73,4,1
1570,2024-11-17,7,11.19,14,0
1570,2024-12-18,3,21.45,6,0
1570,2024-10-10,8,21.56,10,0
1571,2024-10-09,1,27.68,6,1
1571,2024-10-29,1,29.43,11,1
1571,2024-12-07,6,18.7,12,0
1571,2024-12-02,3,36.39,2,0
1571,2024-10-06,9,5.96,13,0
1571,2024-11-01,6,50.24,8,2
1571,2024-10-07,4,29.86,6,0
1571,2024-12-24,8,37.44,3,0
1571,2024-11-24,6,41.79,8,2
1571,2024-10-31,7,4.89,3,0
1571,2024-10-23,7,23.68,5,0
1571,2024-11-05,5,29.34,13,1
1571,2024-10-04,5,44.06,5,2
1571,2024-12-01,2,54.75,5,0
1571,2024-11-30,6,21.63,11,1
1571,2024-10-19,1,30.52,2,1
1571,2024-12-04,4,24.99,14,1
1571,2024-11-07,1,48.53,10,0
1571,2024-12-26,7,16.86,13,0
1571,2024-12-06,3,20.41,2,0
1571,2024-11-23,1,44.29,10,1
1571,2024-12-27,9,52.64,9,0
1571,2024-10-22,5,31.58,6,0
1571,2024-12-16,3,19.19,11,0
1571,2024-10-27,4,57.24,10,1
1571,2024-12-12,2,53.74,9,1
1571,2024-12-13,5,35.31,7,0
1571,2024-11-10,6,26.8,4,0
1571,2024-11-21,7,31.6,10,0
1571,2024-10-24,7,18.09,11,0
1571,2024-11-27,1,10.17,12,1
1572,2024-12-24,1,27.28,6,1
1572,2024-11-27,3,14.46,5,0
1572,2024-11-12,7,39.52,5,0
1572,2024-12-27,9,14.25,11,0
1572,2024-12-02,2,37.41,4,0
1572,2024-11-20,9,26.64,9,3
1572,2024-12-31,6,18.54,13,1
1572,2024-11-15,1,16.94,9,0
1572,2024-11-26,4,47.05,9,1
1572,2024-12-10,6,17.04,2,0
1572,2024-10-06,6,3.7,6,0
1572,2024-10-04,1,21.83,12,1
1572,2024-10-31,7,13.64,14,1
1572,2024-12-08,7,99.31,6,1
1572,2024-10-28,7,2.38,13,0
1572,2024-10-30,3,25.22,12,1
1572,2024-10-25,9,25.65,8,0
1572,2024-12-20,9,12.24,12,1
1572,2024-12-04,8,24.95,8,1
1572,2024-11-24,1,27.57,8,1
1572,2024-10-18,1,18.19,2,0
1572,2024-11-11,7,30.28,2,1
1572,2024-11-01,1,20.49,9,0
1572,2024-11-23,7,12.12,9,0
1572,2024-11-04,2,48.52,12,0
1572,2024-12-25,7,60.12,11,1
1572,2024-10-12,7,-60.88,4,0
1572,2024-10-11,7,11.34,10,1
1572,2024-12-09,4,2.97,8,0
1572,2024-11-13,9,57.02,7,0
1572,2024-10-16,7,43.27,3,1
1572,2024-10-13,9,34.87,1,2
1572,2024-10-29,4,36.96,13,1
1572,2024-11-16,5,5.69,1,1
1572,2024-12-06,5,18.94,4,0
1572,2024-12-30,7,26.0,1,3
1572,2024-10-27,7,6.81,1,0
1572,2024-10-10,3,40.94,9,0
1572,2024-12-01,5,3.59,1,0
1572,2024-10-03,8,16.94,4,1
1572,2024-11-28,8,45.45,6,0
