customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee,account_age_days,is_premium,age_group,country_region,total_sessions,avg_sessions_per_day,total_usage_minutes,avg_session_duration,avg_features_per_session,total_errors,days_active,days_since_last_activity,usage_consistency_std,total_tickets,avg_resolution_hours,unresolved_tickets,technical_tickets_pct,high_priority_tickets,avg_satisfaction,days_since_last_ticket,churned
622,2023-10-19,USA,40.0,M,Premium,33.05,439,1,36-50,North America,173,4.675675675675675,976.14,26.38216216216216,7.297297297297297,21,37,0,2.4501026515236055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
623,2023-06-06,Australia,62.0,M,Basic,10.44,574,0,51+,Oceania,407,5.217948717948718,2390.23,30.643974358974358,7.0,36,78,0,2.6854462779250894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
624,2023-02-14,USA,34.0,M,Basic,11.15,686,0,26-35,North America,219,4.866666666666666,1346.31,29.918,7.488888888888889,28,45,0,2.67649703224875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
625,2023-11-27,USA,43.5,F,Basic,11.1,400,0,36-50,North America,296,4.933333333333334,1772.58,29.543,7.366666666666666,33,60,0,2.654491982209745,5.0,12.326458333333333,1.0,40.0,0.0,4.25,28.0,0
626,2024-05-13,Brazil,38.0,F,Premium,37.41,232,1,36-50,South America,166,5.928571428571429,692.32,24.725714285714286,8.25,11,28,2,2.3558999448755356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
627,2023-07-04,USA,19.0,F,Premium,30.61,546,1,18-25,North America,132,4.4,850.53,28.351,8.3,17,30,0,2.4154673996186924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
628,2022-12-06,Canada,54.0,M,Enterprise,105.08,756,1,51+,North America,305,5.258620689655173,1802.41,31.076034482758622,7.844827586206897,34,58,0,2.481937166653006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
629,2022-01-29,UK,23.0,M,Enterprise,169.35,1067,1,18-25,Europe,305,5.258620689655173,1863.49,32.129137931034485,6.310344827586207,30,58,0,2.537856153055077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
630,2022-04-29,Australia,61.0,F,Basic,12.77,977,0,51+,Oceania,149,4.138888888888889,1352.3,37.56388888888889,8.027777777777779,18,36,0,2.6742451835213807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
631,2024-06-17,USA,43.5,M,Premium,34.17,197,1,36-50,North America,271,4.839285714285714,1685.44,30.09714285714286,6.321428571428571,21,56,1,2.549700771850302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
632,2022-09-25,USA,47.0,F,Basic,12.87,828,0,36-50,North America,213,5.325,1112.19,27.804750000000002,7.2,18,40,1,2.346710736765672,5.0,19.265462962962964,2.0,40.0,0.0,5.0,86.0,0
633,2022-07-02,USA,39.0,F,Premium,37.34,913,1,36-50,North America,260,4.814814814814815,1482.82,27.459629629629628,7.722222222222222,23,54,0,2.3876575247772527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
634,2023-08-18,Spain,50.0,F,Basic,10.51,501,0,36-50,Europe,181,5.027777777777778,1304.21,36.22805555555556,7.722222222222222,10,36,0,2.2358905047444404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
635,2022-09-29,Italy,47.0,M,Premium,35.52,824,1,36-50,Europe,251,4.921568627450981,1383.06,27.118823529411763,7.607843137254902,30,51,0,2.5600245096865923,4.0,16.555185185185184,1.0,75.0,0.0,0.0,90.0,0
636,2022-02-09,Canada,34.0,F,Basic,14.11,1056,0,26-35,North America,72,5.538461538461538,488.46999999999997,37.574615384615385,5.230769230769231,5,13,0,1.8536173919925967,2.0,9.736666666666668,0.0,0.0,1.0,3.0,103.0,0
637,2022-04-22,Australia,60.0,M,Basic,11.8,984,0,51+,Oceania,123,5.3478260869565215,705.47,30.672608695652176,6.956521739130435,10,23,6,2.4791621688160173,4.0,10.442638888888888,0.0,50.0,1.0,3.3333333333333335,241.0,1
638,2023-09-03,Brazil,49.0,M,Basic,13.81,485,0,36-50,South America,267,4.8545454545454545,1886.83,34.306,7.163636363636364,30,55,0,2.690299321211385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
639,2023-03-21,Brazil,59.0,F,Basic,14.22,651,0,51+,South America,176,4.756756756756757,988.89,26.726756756756757,7.756756756756757,17,37,0,2.241098507991677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
640,2022-12-20,Australia,68.0,M,Basic,14.09,742,0,51+,Oceania,106,5.0476190476190474,588.72,28.034285714285716,8.476190476190476,12,21,3,2.7834545168942584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
641,2024-01-17,Mexico,31.0,F,Premium,36.49,349,1,26-35,North America,256,5.224489795918367,1605.87,32.77285714285714,7.36734693877551,29,49,0,2.3386722205349852,1.0,4.096388888888889,0.0,0.0,1.0,0.0,57.0,0
642,2024-03-16,USA,27.0,F,Premium,37.16,290,1,26-35,North America,244,4.979591836734694,1712.19,34.94265306122449,6.816326530612245,26,49,3,2.528914423871498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
643,2022-11-18,Brazil,64.0,F,Basic,13.93,774,0,51+,South America,307,4.723076923076923,2067.6,31.80923076923077,7.446153846153846,38,65,1,2.583043821659901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
644,2023-03-23,USA,68.0,F,Basic,13.66,649,0,51+,North America,278,5.245283018867925,1667.73,31.466603773584907,8.20754716981132,35,53,0,2.723866457088572,4.0,11.39125,0.0,50.0,1.0,4.333333333333333,53.0,1
645,2023-09-13,USA,53.0,M,Basic,12.25,475,0,51+,North America,277,5.653061224489796,1419.42,28.96775510204082,7.3061224489795915,26,49,0,2.471091361525673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
646,2023-06-08,USA,51.0,Other,Premium,31.58,572,1,51+,North America,63,4.846153846153846,616.33,47.410000000000004,7.3076923076923075,8,13,22,3.36269122990683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647,2022-04-29,Germany,26.0,F,Basic,11.54,977,0,26-35,Europe,67,4.785714285714286,413.61,29.54357142857143,7.928571428571429,9,14,0,2.391606200815724,5.0,17.882222222222225,1.0,60.0,1.0,3.5,46.0,0
648,2023-01-30,USA,59.0,F,Basic,11.03,701,0,51+,North America,218,5.7368421052631575,1215.5,31.986842105263158,8.710526315789474,14,38,3,2.18946137429519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
649,2023-08-14,Italy,45.0,M,Basic,11.8,505,0,36-50,Europe,227,5.404761904761905,1279.07,30.454047619047618,7.023809523809524,22,42,3,2.2638142194042277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
650,2022-07-14,Spain,28.0,F,Basic,12.44,901,0,26-35,Europe,294,4.388059701492537,1960.36,29.259104477611938,8.08955223880597,38,67,1,2.7189304040074784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651,2022-09-18,Brazil,31.0,M,Basic,14.79,835,0,26-35,South America,153,5.1,951.8199999999999,31.72733333333333,7.4,23,30,0,2.523680946007514,4.0,12.910486111111112,0.0,25.0,2.0,3.0,12.0,1
652,2022-02-15,Italy,56.0,F,Basic,14.79,1050,0,51+,Europe,205,4.659090909090909,1316.8799999999999,29.929090909090906,7.181818181818182,17,44,0,2.5603704475627436,3.0,16.308425925925928,0.0,66.66666666666666,1.0,5.0,14.0,0
653,2023-12-27,Italy,64.0,M,Basic,13.84,370,0,51+,Europe,159,4.818181818181818,992.57,30.077878787878788,7.393939393939394,14,33,3,2.6035378028576983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
654,2023-03-23,Italy,36.0,F,Basic,14.89,649,0,36-50,Europe,75,6.25,374.21999999999997,31.185,8.083333333333334,3,12,0,2.83244192751189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
655,2022-01-02,Mexico,32.0,M,Basic,14.98,1094,0,26-35,North America,29,3.625,114.91,14.36375,6.625,4,8,7,1.9955307206712847,4.0,17.85990740740741,1.0,50.0,1.0,3.6666666666666665,13.0,0
656,2023-06-17,USA,45.0,M,Premium,38.84,563,1,36-50,North America,67,4.466666666666667,307.37,20.491333333333333,8.133333333333333,5,15,0,3.067494712224262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
657,2024-04-05,USA,41.0,M,Basic,10.39,270,0,36-50,North America,147,4.9,670.05,22.334999999999997,7.966666666666667,12,30,6,3.0889123183322686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
658,2023-07-06,France,25.0,M,Basic,12.12,544,0,18-25,Europe,277,4.946428571428571,1678.97,29.981607142857143,6.892857142857143,27,56,2,2.7397388253570507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
659,2023-12-05,Germany,60.0,M,Basic,12.66,392,0,51+,Europe,305,5.258620689655173,1754.18,30.24448275862069,7.706896551724138,32,58,0,2.685636549900399,4.0,11.535648148148148,1.0,0.0,0.0,4.0,1.0,0
660,2024-01-07,UK,26.0,F,Premium,31.23,359,1,26-35,Europe,91,4.7894736842105265,557.09,29.320526315789476,6.368421052631579,12,19,3,2.859272389348596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
661,2024-01-30,Italy,64.0,Unknown,Premium,38.08,336,1,51+,Europe,398,4.91358024691358,2680.77,33.095925925925926,7.012345679012346,39,81,0,2.833714571301234,3.0,16.162083333333335,1.0,33.33333333333333,0.0,4.0,13.0,1
662,2024-01-25,UK,50.0,F,Premium,31.48,341,1,36-50,Europe,227,4.729166666666667,1327.23,27.650625,8.6875,25,48,0,2.3039243424831737,1.0,10.03,0.0,0.0,0.0,0.0,259.0,1
663,2023-11-18,USA,43.5,F,Basic,11.91,409,0,36-50,North America,181,4.641025641025641,1046.73,26.83923076923077,6.487179487179487,18,39,0,2.476066272040343,5.0,26.040486111111115,1.0,80.0,0.0,4.5,51.0,1
664,2022-07-21,Brazil,36.0,M,Basic,10.33,894,0,36-50,South America,246,4.823529411764706,1363.22,26.729803921568628,8.117647058823529,17,51,5,2.754675170345434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,2023-01-08,Canada,20.0,M,Basic,12.61,723,0,18-25,North America,67,4.1875,510.84000000000003,31.927500000000002,6.8125,13,16,5,2.83357842077234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
666,2023-03-18,Brazil,27.0,M,Basic,12.98,654,0,26-35,South America,301,4.5606060606060606,1713.3500000000001,25.959848484848486,7.53030303030303,24,66,0,2.596617846820021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
667,2022-03-13,Spain,57.0,Unknown,Basic,13.67,1024,0,51+,Europe,179,5.264705882352941,1029.98,30.293529411764705,7.470588235294118,23,34,5,2.6320728497955783,4.0,11.409722222222221,1.0,25.0,1.0,4.5,44.0,1
668,2023-11-12,UK,64.0,F,Premium,33.38,415,1,51+,Europe,286,5.107142857142857,1860.8,33.22857142857143,7.982142857142857,25,56,0,2.4766441475848393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
669,2022-12-05,France,59.0,M,Premium,35.9,757,1,51+,Europe,156,5.2,815.27,27.175666666666665,7.266666666666667,17,30,10,2.4268611769966966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
670,2023-10-01,UK,18.0,M,Basic,13.66,457,0,18-25,Europe,40,5.714285714285714,150.82,21.545714285714286,9.428571428571429,7,7,28,2.563479777846623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
671,2022-11-18,Brazil,43.5,F,Basic,13.8,774,0,36-50,South America,277,5.036363636363636,1573.37,28.60672727272727,7.418181818181818,29,55,0,2.854260210072191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
672,2023-11-11,France,67.0,F,Basic,11.5,416,0,51+,Europe,294,5.068965517241379,1731.09,29.846379310344826,7.379310344827586,24,58,0,2.3609548244302783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
673,2024-05-18,UK,51.0,F,Basic,10.33,227,0,51+,Europe,145,4.833333333333333,702.34,23.411333333333335,5.933333333333334,17,30,0,2.5472545509089657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
674,2022-05-08,Italy,68.0,F,Enterprise,103.75,968,1,51+,Europe,149,5.96,823.99,32.9596,7.48,15,25,0,2.4576411454889016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
675,2024-01-08,UK,30.0,Unknown,Basic,13.83,358,0,26-35,Europe,341,4.671232876712328,1845.21,25.276849315068493,7.164383561643835,34,73,0,2.472373997017104,2.0,32.43361111111111,1.0,100.0,0.0,3.0,126.0,0
676,2022-11-04,France,18.0,M,Enterprise,138.53,788,1,18-25,Europe,96,4.8,608.97,30.448500000000003,7.5,12,20,3,2.3305748105067177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
677,2023-06-04,Spain,51.0,M,Basic,10.66,576,0,51+,Europe,22,3.6666666666666665,167.01999999999998,27.836666666666662,6.666666666666667,5,6,11,2.8751811537130436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
678,2022-11-13,USA,46.0,F,Basic,10.91,779,0,36-50,North America,383,4.848101265822785,2388.69,30.236582278481013,7.227848101265823,43,79,0,2.6654898409444114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
679,2023-11-14,USA,65.0,F,Basic,13.82,413,0,51+,North America,19,3.1666666666666665,91.72999999999999,15.288333333333332,8.666666666666666,3,6,2,1.3291601358251257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
680,2023-02-23,USA,64.0,F,Premium,35.98,677,1,51+,North America,354,4.657894736842105,2183.4,28.728947368421053,7.171052631578948,43,76,1,2.690985601739989,3.0,4.041805555555555,1.0,33.33333333333333,0.0,4.0,7.0,0
681,2022-12-01,UK,30.0,M,Basic,12.5,761,0,26-35,Europe,402,4.729411764705882,2739.69,32.23164705882353,7.411764705882353,53,85,0,2.5791666949493854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
682,2023-02-17,USA,65.0,M,Basic,13.11,683,0,51+,North America,296,5.103448275862069,1889.84,32.58344827586207,6.931034482758621,30,58,1,2.482851043517355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
683,2023-12-15,USA,66.0,M,Basic,10.68,382,0,51+,North America,29,5.8,109.79,21.958000000000002,8.2,1,5,6,1.4832396974191326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
684,2022-10-30,Germany,70.0,M,Basic,11.59,793,0,51+,Europe,71,4.733333333333333,383.97,25.598000000000003,6.2,6,15,6,2.520393015460278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685,2023-07-22,Spain,46.0,M,Basic,11.86,528,0,36-50,Europe,401,4.890243902439025,2183.62,26.62951219512195,7.280487804878049,41,82,0,2.5288756959281704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
686,2022-05-11,Germany,56.0,F,Basic,11.56,965,0,51+,Europe,66,3.473684210526316,644.79,33.93631578947368,7.684210526315789,9,19,1,2.2452028132252595,4.0,40.37712962962963,1.0,50.0,0.0,4.0,35.0,0
687,2022-07-16,Mexico,41.0,F,Premium,38.63,899,1,36-50,North America,276,5.0181818181818185,1775.83,32.28781818181818,6.6909090909090905,19,55,3,2.4980800708552238,1.0,6.656944444444444,0.0,100.0,0.0,0.0,139.0,0
688,2023-03-07,UK,43.0,M,Premium,35.8,665,1,36-50,Europe,130,5.2,562.4,22.496,9.0,10,25,3,2.5495097567963927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
689,2023-11-12,Australia,34.0,F,Basic,13.64,415,0,26-35,Oceania,139,4.964285714285714,789.97,28.213214285714287,7.178571428571429,13,28,2,2.860745083691036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
690,2023-01-24,USA,24.0,M,Premium,32.36,707,1,18-25,North America,334,5.138461538461539,1798.29,27.666,7.338461538461538,34,65,0,2.2767638977623146,4.0,21.913819444444446,0.0,25.0,0.0,3.0,61.0,0
691,2023-11-25,Germany,30.0,F,Basic,11.31,402,0,26-35,Europe,172,4.914285714285715,1108.73,31.678,7.4,16,35,5,2.5480260938204533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
692,2024-02-06,Brazil,22.0,M,Premium,32.24,329,1,18-25,South America,74,4.625,449.97,28.123125,8.9375,6,16,1,2.9860788111948193,2.0,12.500416666666666,0.0,100.0,0.0,4.0,51.0,0
693,2022-06-28,Germany,43.0,M,Basic,13.43,917,0,36-50,Europe,135,5.4,801.52,32.0608,7.68,13,25,0,2.309401076758503,2.0,38.95583333333333,1.0,50.0,1.0,3.0,85.0,0
694,2023-09-23,France,66.0,F,Basic,11.74,465,0,51+,Europe,212,5.435897435897436,982.79,25.199743589743587,7.589743589743589,13,39,0,2.7890280498567934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
695,2023-08-06,USA,20.0,M,Basic,12.02,513,0,18-25,North America,149,5.321428571428571,986.86,35.245,7.535714285714286,13,28,1,2.6950375717654684,2.0,18.650277777777777,0.0,50.0,1.0,3.0,116.0,0
696,2022-11-05,France,24.0,M,Premium,37.08,787,1,18-25,Europe,40,5.714285714285714,222.27,31.752857142857145,7.714285714285714,6,7,1,3.3523268393901033,2.0,25.60611111111111,0.0,100.0,1.0,4.0,99.0,1
697,2023-02-20,Mexico,66.0,M,Basic,14.85,680,0,51+,North America,173,4.805555555555555,848.34,23.565,7.75,22,36,0,2.5947137958818662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
698,2023-07-16,USA,56.0,M,Basic,10.8,534,0,51+,North America,212,4.930232558139535,1216.7,28.295348837209303,7.488372093023256,24,43,2,2.6222068934864886,1.0,5.613611111111111,0.0,0.0,0.0,0.0,154.0,0
699,2024-05-03,USA,70.0,M,Basic,10.3,242,0,51+,North America,92,5.411764705882353,574.72,33.80705882352942,5.705882352941177,8,17,5,2.2928918293666776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
700,2022-01-01,Mexico,18.0,F,Basic,10.96,1095,0,18-25,North America,149,3.9210526315789473,959.47,25.24921052631579,7.315789473684211,25,38,0,2.7546675764263298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
701,2022-11-08,UK,66.0,F,Premium,37.34,784,1,51+,Europe,178,4.238095238095238,1343.03,31.976904761904763,8.071428571428571,34,42,3,2.9780458792639783,2.0,9.578611111111112,1.0,100.0,1.0,4.0,220.0,0
702,2022-10-21,France,34.0,F,Basic,10.96,802,0,26-35,Europe,286,5.72,1621.63,32.4326,6.78,20,50,0,2.3390212500452545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
703,2022-08-04,UK,60.0,M,Enterprise,158.43,880,1,51+,Europe,64,4.923076923076923,542.39,41.722307692307695,7.846153846153846,7,13,0,2.660248687044705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
704,2023-03-17,Brazil,42.0,M,Basic,12.94,655,0,36-50,South America,265,6.0227272727272725,1347.3600000000001,30.621818181818185,7.7272727272727275,22,44,1,2.556238482556746,5.0,12.926388888888889,0.0,40.0,2.0,4.5,26.0,1
705,2024-03-15,Canada,20.0,M,Basic,11.46,291,0,18-25,North America,66,4.125,585.54,36.59625,6.8125,6,16,0,2.680174123696692,1.0,5.551944444444445,0.0,100.0,1.0,3.0,307.0,0
706,2023-08-17,USA,32.0,M,Premium,30.68,502,1,26-35,North America,128,4.129032258064516,754.34,24.333548387096776,6.774193548387097,13,31,3,2.4459754084873238,3.0,9.106111111111112,0.0,66.66666666666666,1.0,3.5,62.0,0
707,2023-09-14,USA,46.0,F,Premium,33.98,474,1,36-50,North America,107,5.35,585.39,29.2695,6.5,9,20,5,2.5188761069384227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
708,2023-11-02,UK,70.0,M,Basic,10.92,425,0,51+,Europe,374,5.5,2098.39,30.858676470588232,7.75,34,68,1,2.4947706501830833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
709,2022-11-26,Australia,60.0,F,Basic,10.91,766,0,51+,Oceania,321,5.440677966101695,1746.0,29.593220338983052,7.728813559322034,26,59,0,2.5882438890083166,2.0,14.005416666666665,0.0,100.0,0.0,4.5,30.0,1
710,2023-04-22,Brazil,49.0,M,Premium,35.22,619,1,36-50,South America,220,5.641025641025641,1339.59,34.348461538461535,6.6923076923076925,19,39,2,2.400517263196452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
711,2023-03-29,France,43.0,M,Basic,13.36,643,0,36-50,Europe,75,5.769230769230769,341.23,26.24846153846154,9.76923076923077,7,13,12,2.0475125621855637,3.0,19.855,2.0,100.0,0.0,5.0,205.0,0
712,2023-03-29,USA,33.0,M,Premium,30.74,643,1,26-35,North America,170,4.722222222222222,1104.92,30.692222222222224,6.555555555555555,17,36,3,2.7734569569516476,3.0,19.173703703703705,0.0,100.0,1.0,4.666666666666667,59.0,0
713,2023-11-23,Australia,42.0,M,Basic,12.88,404,0,36-50,Oceania,411,5.337662337662338,2617.21,33.98974025974026,7.35064935064935,43,77,0,2.6438129841216553,5.0,17.309305555555554,1.0,40.0,0.0,5.0,38.0,0
714,2022-08-07,France,45.0,M,Enterprise,124.61,877,1,36-50,Europe,27,4.5,195.57,32.595,6.0,2,6,0,2.588435821108957,5.0,12.304583333333333,1.0,20.0,0.0,4.666666666666667,103.0,0
715,2023-06-08,Germany,26.0,M,Basic,13.36,572,0,26-35,Europe,112,4.3076923076923075,660.65,25.409615384615385,6.653846153846154,8,26,5,1.9548755616505267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
716,2023-04-30,Australia,18.0,M,Basic,14.04,611,0,18-25,Oceania,238,4.76,1407.76,28.1552,6.84,34,50,1,2.48719167917947,2.0,8.44,0.0,50.0,0.0,5.0,46.0,0
717,2024-03-23,Mexico,46.0,Unknown,Basic,14.03,283,0,36-50,North America,179,5.424242424242424,1009.68,30.596363636363634,6.9393939393939394,18,33,2,2.3188130453734166,3.0,27.62986111111111,1.0,66.66666666666666,0.0,3.0,177.0,0
718,2024-03-26,UK,43.5,F,Enterprise,136.98,280,1,36-50,Europe,170,4.0476190476190474,1548.78,36.87571428571429,6.642857142857143,28,42,0,2.4983153441174575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
719,2024-01-24,USA,33.0,M,Premium,35.66,342,1,26-35,North America,261,5.4375,1464.43,30.508958333333336,6.6875,37,48,3,2.5839624033889614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
720,2022-06-23,Italy,58.0,M,Basic,13.96,922,0,51+,Europe,308,4.666666666666667,1997.67,30.267727272727274,6.893939393939394,39,66,1,2.696626572552246,3.0,11.513472222222221,1.0,66.66666666666666,0.0,0.0,75.0,0
721,2023-11-06,UK,68.0,F,Basic,10.29,421,0,51+,Europe,265,5.3,1490.13,29.8026,7.4,23,50,1,2.6592157812837556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
722,2022-03-28,UK,61.0,Other,Basic,13.02,1009,0,51+,Europe,45,4.5,294.21999999999997,29.421999999999997,5.8,11,10,0,2.9533408577782247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
723,2022-10-18,USA,68.0,F,Basic,14.17,805,0,51+,North America,99,4.714285714285714,676.02,32.191428571428574,6.9523809523809526,13,21,8,2.2834810518779687,5.0,21.010333333333335,0.0,20.0,0.0,3.75,38.0,0
724,2023-06-12,Australia,58.0,M,Basic,11.85,568,0,51+,Oceania,422,4.850574712643678,2642.7,30.375862068965514,6.908045977011494,47,87,0,2.5587457666643787,5.0,22.668444444444447,0.0,80.0,1.0,3.8,112.0,0
725,2023-11-11,France,24.0,Unknown,Basic,12.27,416,0,18-25,Europe,259,4.886792452830188,1403.04,26.47245283018868,8.09433962264151,33,53,2,2.832913540716115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
726,2023-10-11,UK,31.0,F,Basic,13.48,447,0,26-35,Europe,149,4.806451612903226,875.99,28.25774193548387,8.290322580645162,9,31,0,2.587397081221585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
727,2023-09-27,Canada,46.0,M,Basic,10.33,461,0,36-50,North America,145,4.833333333333333,734.72,24.490666666666666,8.033333333333333,16,30,0,2.4646932149211107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
728,2022-12-10,UK,36.0,F,Premium,33.85,752,1,36-50,Europe,271,5.113207547169812,1551.26,29.269056603773585,7.132075471698113,23,53,0,2.729189632885491,1.0,9.194444444444445,0.0,0.0,0.0,5.0,4.0,1
729,2022-04-06,UK,36.0,M,Basic,11.47,1000,0,36-50,Europe,161,5.03125,1089.57,34.0490625,6.625,18,32,0,2.7764490549690826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
730,2024-04-18,UK,19.0,Other,Basic,10.07,257,0,18-25,Europe,320,4.776119402985074,2029.22,30.28686567164179,6.3283582089552235,24,67,2,2.51553293059758,2.0,10.804583333333333,0.0,50.0,1.0,2.0,88.0,0
731,2024-02-09,Germany,58.0,F,Basic,10.97,326,0,51+,Europe,374,5.123287671232877,2096.51,28.719315068493152,6.890410958904109,45,73,1,2.7836087961466105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
732,2022-08-29,France,62.0,F,Premium,33.95,855,1,51+,Europe,173,4.325,1219.75,30.49375,7.175,16,40,3,2.6154128957747025,5.0,14.511500000000002,0.0,20.0,0.0,4.333333333333333,102.0,1
733,2023-11-20,Germany,32.0,F,Premium,31.96,407,1,26-35,Europe,243,5.0625,1307.8700000000001,27.24729166666667,6.354166666666667,16,48,1,2.6530291799728167,2.0,24.154583333333335,0.0,50.0,0.0,3.0,41.0,0
734,2022-11-14,Brazil,20.0,M,Premium,36.01,778,1,18-25,South America,65,5.416666666666667,327.74,27.311666666666667,7.916666666666667,5,12,11,2.7784342658585555,1.0,10.699444444444444,0.0,100.0,0.0,3.0,5.0,1
735,2022-08-19,UK,28.0,F,Basic,12.23,865,0,26-35,Europe,115,4.423076923076923,760.62,29.254615384615384,6.1923076923076925,13,26,3,2.24807610054601,4.0,33.58657407407407,1.0,25.0,2.0,2.3333333333333335,21.0,0
736,2024-04-05,Italy,70.0,F,Basic,10.19,270,0,51+,Europe,37,4.625,181.57,22.69625,8.75,3,8,3,2.9730936268953445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
737,2022-07-23,Italy,63.0,F,Enterprise,127.49,892,1,51+,Europe,221,4.702127659574468,1344.69,28.610425531914895,7.127659574468085,26,47,1,2.6285629535432578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
738,2022-05-31,Germany,47.0,F,Basic,10.09,945,0,36-50,Europe,166,5.354838709677419,1106.14,35.68193548387097,8.225806451612904,14,31,3,2.690085340613741,1.0,9.569722222222222,0.0,100.0,0.0,0.0,167.0,0
739,2022-01-26,Mexico,57.0,F,Basic,11.78,1070,0,51+,North America,191,4.658536585365853,1099.78,26.82390243902439,7.170731707317073,18,41,4,2.4352592890446076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
740,2022-02-17,Italy,35.0,Other,Premium,32.58,1048,1,26-35,Europe,341,4.736111111111111,2373.64,32.96722222222222,7.708333333333333,26,72,0,2.8033835469703567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
741,2022-09-08,UK,68.0,F,Basic,13.43,845,0,51+,Europe,119,5.173913043478261,711.4,30.930434782608696,7.391304347826087,15,23,0,2.5875958289333063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
742,2023-05-02,USA,65.0,F,Basic,11.53,609,0,51+,North America,112,5.333333333333333,708.15,33.72142857142857,7.571428571428571,5,21,2,2.1984843263788196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
